Country;"Sub ID 2";"Sub ID 4";"Sub ID 5";"Offer ID";Offer;OS;Clicks;"UC (campaign)";Conv.;Sales;Revenue
India;120246365993850106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;7;3;3;0;0
India;120246365993860106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;5;2;0;0;0
India;120246365993870106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;1;0;0;0
India;120246365993890106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;9;5;3;0;0
India;120246365993900106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;8;2;2;1;20
India;120246365993910106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;3;1;0;0;0
India;120246365993910106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";iOS;1;1;0;0;0
India;120246365993930106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;5;3;2;0;0
India;120246365994010106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;1;1;0;0
India;120246377795500106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;12;4;3;0;0
India;120246377916910106;1641083631350576;🇮🇳_IN_97_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;24;6;5;3;60
India;120246377916910106;1641083631350576;🇮🇳_IN_97_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;1;0;0;0
India;120246377916910106;1641083631350576;🇮🇳_IN_97_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Windows;1;1;0;0;0
India;120246377916910106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12750;"IN | LuckyStar | RegForm | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;0;0;0;0
India;120246377916910106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;1;1;0;0
India;120246378361580106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;15;4;4;0;0
India;120246378363700106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;18;6;5;1;20
India;120246378363700106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;4;1;0;0;0
India;120246378363710106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;8;4;4;0;0
India;120246378363710106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";iOS;2;1;0;0;0
India;120246378363720106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;1;1;0;0
India;120246378363840106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;8;4;2;0;0
India;120246378363860106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;13;4;4;0;0
India;120246378364130106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;17;2;2;1;20
India;120246378364170106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;14;4;3;0;0
India;120246378364180106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;1;1;0;0
India;120246378364200106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;11;3;2;0;0
India;120246378364250106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;3;1;1;0;0
India;120246378364280106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;13;3;2;0;0
India;120246378364290106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;8;3;3;0;0
India;120246378364320106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;1;1;0;0
India;120246378364330106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;5;2;1;0;0
India;120246378364330106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";iOS;1;1;0;0;0
India;120246378364440106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;6;4;2;0;0
India;120246378364440106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;3;1;0;0;0
India;120246378364480106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12750;"IN | LuckyStar | RegForm | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;0;0;0;0
India;120246378364480106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;8;4;2;0;0
India;120246378845310106;1641083631350576;🇮🇳_IN_92_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;21;7;5;1;20
India;120246379235150106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;6;3;2;0;0
India;120246379235150106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;1;0;0;0
India;120246379238440106;1641083631350576;🇮🇳_IN_97_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;8;3;2;0;0
India;120246379238470106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;8;3;3;1;20
India;120246379238530106;1641083631350576;🇮🇳_IN_97_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;1;1;0;0
India;120246379238820106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;8;3;3;0;0
India;120246379238820106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;1;1;0;0
India;120246379238830106;1641083631350576;🇮🇳_IN_97_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;14;2;2;1;20
India;120246379238940106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;2;1;0;0
India;120246379238940106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12803;"IN | Kazmit | RegForm (fortune games) | CPA | 20 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";iOS;1;1;0;0;0
India;120246407207210106;1641083631350576;🇮🇳_IN_97_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;5;2;1;0;0
India;120246407207210106;1641083631350576;🇮🇳_IN_99_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;6;2;1;0;0
India;120246408069820106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;3;2;1;0;0
India;120246408069830106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;3;1;0;0;0
India;120246408070340106;1641083631350576;🇮🇳_IN_97_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;1;0;0;0
India;120246408070340106;1641083631350576;🇮🇳_IN_99_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";iOS;1;1;1;0;0
India;120246408070360106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;8;2;1;0;0
India;120246408070380106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;5;2;1;0;0
India;120246408070380106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";iOS;1;1;0;0;0
India;120246408070390106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;4;1;1;0;0
India;120246408070390106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;4;1;0;0;0
India;120246408070390106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";iOS;4;1;1;1;25
India;120246408070400106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;1;0;0;0
India;120246408070410106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;5;2;1;0;0
India;120246408070420106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;1;0;0;0
India;120246408070420106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;17;5;2;0;0
India;120246408070420106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";iOS;2;1;0;0;0
India;120246408070430106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;1;0;0;0
India;120246408070440106;1641083631350576;🇮🇳_IN_99_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;12;2;1;0;0
India;120246408070440106;1641083631350576;🇮🇳_IN_99_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";iOS;2;1;0;0;0
India;120246408070460106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;3;1;0;0;0
India;120246408070480106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;10;3;1;0;0
India;120246408070490106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12750;"IN | LuckyStar | RegForm | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;0;0;0;0
India;120246408070490106;1641083631350576;🇮🇳_IN_97_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;6;2;1;0;0
India;120246408070500106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;9;2;1;0;0
India;120246408070510106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;5;2;0;0;0
India;120246408070520106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;1;0;0;0
India;120246408070540106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;34;6;1;1;25
India;120246408070550106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;3;1;0;0;0
India;120246408070550106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;3;1;1;0;0
India;120246408070560106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;7;2;1;0;0
India;120246408070560106;1641083631350576;🇮🇳_IN_97_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;6;1;1;0;0
India;120246408070570106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;1;0;0;0
India;120246408070570106;1641083631350576;🇮🇳_IN_99_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;1;1;0;0
India;120246408070580106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;19;2;2;1;25
India;120246408070580106;1641083631350576;🇮🇳_IN_97_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;3;1;1;0;0
India;120246408070670106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;9;1;0;0;0
India;120246408070670106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;16;6;4;0;0
India;120246408070720106;1641083631350576;🇮🇳_IN_97_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;9;1;1;0;0
India;120246408070740106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12751;"IN | LuckyStar | Fortune Gems | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;3;0;0;0;0
India;120246408070740106;1641083631350576;🇮🇳_IN_96_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;10;1;1;0;0
India;120246408070740106;1641083631350576;🇮🇳_IN_97_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;1;1;0;0
India;120246408070750106;1641083631350576;🇮🇳_IN_98_[FortuneGems];12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;42;11;5;0;0
India;120248265746940122;1085410707243238;🇸🇬_SG_50_[WealthEastMoney];12241;"IN | tez888 | RegForm | CPA | 30 USD | 500 INR | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;1;1;0;0
India;120248337600480122;1085410707243238;🇮🇳_IN_92_[FortuneGems];12750;"IN | LuckyStar | RegForm | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;1;1;0;0
India;120248337600480122;1085410707243238;🇮🇳_IN_92_[FortuneGems];12751;"IN | LuckyStar | Fortune Gems | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;1;0;0;0
India;120248337620640122;1085410707243238;🇮🇳_IN_92_[FortuneGems];12750;"IN | LuckyStar | RegForm | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;1;0;0;0
India;120248337620670122;1085410707243238;🇮🇳_IN_93_[FortuneGems];12750;"IN | LuckyStar | RegForm | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;1;0;0;0
India;120248337621020122;1085410707243238;🇮🇳_IN_92_[FortuneGems];12751;"IN | LuckyStar | Fortune Gems | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;3;1;0;0;0
India;120248337621050122;1085410707243238;🇮🇳_IN_92_[FortuneGems];12751;"IN | LuckyStar | Fortune Gems | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;2;1;0;0
India;120253948276390670;2030701011138690;🇮🇳_IN_93_[FortuneGems];12751;"IN | LuckyStar | Fortune Gems | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;3;1;1;0;0
India;52514020122626;3105195716346838;🇮🇳_IN_92_[FortuneGems];12751;"IN | LuckyStar | Fortune Gems | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;31;1;0;0;0
India;52521771671462;967965326099992;🇸🇬_SG_51_[WealthEastMoney];12241;"IN | tez888 | RegForm | CPA | 30 USD | 500 INR | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;3;1;0;0;0
India;6902544926567;640787385973039;🇮🇳_IN_64_[CricketRoad];10500;"IN | LuckyStart | Reg Form | CPA | 17 USD | 300 INR | total | 100 | Android | ALL |  |  | KPI No | MbManada | Falcons";Android;2;0;0;0;0
India;6995848436400;4540294639535106;🇮🇳_IN_93_[FortuneGems];12751;"IN | LuckyStar | Fortune Gems | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;8;3;0;0;0
India;{sub_id_2};{sub_id_4};{sub_id_5};12241;"IN | tez888 | RegForm | CPA | 30 USD | 500 INR | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;0;0;0;0
India;{sub_id_2};{sub_id_4};{sub_id_5};12750;"IN | LuckyStar | RegForm | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;1;0;0;0
India;{sub_id_2};{sub_id_4};{sub_id_5};12751;"IN | LuckyStar | Fortune Gems | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;1;0;0;0;0
India;{sub_id_2};{sub_id_4};{sub_id_5};12832;"IN | LineBet | RegForm (Slot) | CPA | 25 USD | 95 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;2;1;1;0;0
India;{{campaign.id}};1641083631350576;🇮🇳_IN_92_[FortuneGems];12750;"IN | LuckyStar | RegForm | CPA | 25 USD | 300 INR | total | 50 | Android | ALL |  |  | KPI Yes | MbManada | Falcons";Android;7;2;1;0;0
"South Korea";;;;363;"WWL Smartlink";GNU/Linux;6;5;0;0;0
"South Korea";;;;363;"WWL Smartlink";"OS X";6;6;0;0;0
"South Korea";;;;363;"WWL Smartlink";Windows;8;8;0;0;0
"South Korea";;;;9592;"KR | PariMatch | Wheel | CPA | 200 USD | 5000 KRW | total | 20 | Android | ALL |  |  | KPI No | MbManada | | mbHermes";iOS;65;0;0;0;0
"South Korea";120246544326070106;1641083631350576;🇰🇷_KR_54_[Olympus];12846;"KR | Winum | RegForm (Slot) | CPA | 180 USD | 12 EUR | total | 50 | Android | ALL |  |  | KPI Yes | Falcons | Falcons";Android;3;1;0;0;0
"South Korea";120246544397340106;1641083631350576;🇰🇷_KR_54_[Olympus];12846;"KR | Winum | RegForm (Slot) | CPA | 180 USD | 12 EUR | total | 50 | Android | ALL |  |  | KPI Yes | Falcons | Falcons";iOS;1;1;0;0;0
"South Korea";120246544397580106;1641083631350576;🇰🇷_KR_54_[Olympus];12846;"KR | Winum | RegForm (Slot) | CPA | 180 USD | 12 EUR | total | 50 | Android | ALL |  |  | KPI Yes | Falcons | Falcons";Android;2;1;1;0;0
"South Korea";120246544397580106;1641083631350576;🇰🇷_KR_54_[Olympus];12846;"KR | Winum | RegForm (Slot) | CPA | 180 USD | 12 EUR | total | 50 | Android | ALL |  |  | KPI Yes | Falcons | Falcons";iOS;2;1;0;0;0
"South Korea";120246544397610106;1641083631350576;🇰🇷_KR_54_[Olympus];12846;"KR | Winum | RegForm (Slot) | CPA | 180 USD | 12 EUR | total | 50 | Android | ALL |  |  | KPI Yes | Falcons | Falcons";iOS;1;1;0;0;0
